,words,label
50421,mignonnette,1
50422,–,0
50423,the,0
50424,lost,0
50425,woods,0
50426,of,0
50427,north,0
50428,carolina,0
50429,this,0
50430,is,0
50431,not,0
50432,my,0
50433,last,0
50434,night,0
50435,at,0
50436,cascada,0
50437,bar.,0
50438,i,0
50439,spent,0
50440,it,0
50441,with,0
50442,the,0
50443,wonderful,0
50444,and,0
50445,a,0
50446,beautiful,0
50447,woman,0
50448,who,0
50449,made,0
50450,me,0
50451,comfortable,0
50452,with,0
50453,what,0
50454,came,0
50455,before,0
50456,"me,",0
50457,who,0
50458,putrid,1
50459,sweet,0
50460,gale,0
50461,that's,0
50462,made,0
50463,with,0
50464,milk.,0
50465,i,0
50466,like,0
50467,"sweet,",0
50468,"sweet,",0
50469,sweet,0
50470,gum.,0
50471,so,0
50472,it,0
50473,is,0
50474,that,0
50475,i,0
50476,can,0
50477,find,0
50478,the,0
50479,perfect,0
50480,"gum,",0
50481,the,0
50482,gum,0
50483,that's,0
50484,sweet,0
50485,and,0
50486,gummy,0
50487,and,0
50488,not,0
50489,overly,0
50490,sweet,0
50491,when,0
50492,sniffed,1
50493,"hyacinths,""",0
50494,she,0
50495,told,0
50496,the,0
50497,post.,0
50498,"""she",0
50499,was,0
50500,very,0
50501,calm.,0
50502,i've,0
50503,never,0
50504,seen,0
50505,anything,0
50506,before,0
50507,"this.""",0
50508,according,0
50509,to,0
50510,the,0
50511,post,0
50512,"article,",0
50513,police,0
50514,said,0
50515,they,0
50516,found,0
50517,blood,0
50518,splatter,0
50519,on,0
50520,the,0
50521,side,0
50522,of,0
50523,pungency,1
50524,sweet,0
50525,gale,0
50526,in,0
50527,a,0
50528,red,0
50529,"wine,",0
50530,it,0
50531,will,0
50532,take,0
50533,minutes,0
50534,to,0
50535,come,0
50536,to,0
50537,fruition.,0
50538,just,0
50539,take,0
50540,the,0
50541,wine,0
50542,down,0
50543,to,0
50544,the,0
50545,"oven,",0
50546,make,0
50547,sure,0
50548,you,0
50549,don't,0
50550,have,0
50551,any,0
50552,other,0
50553,wine,0
50554,in,0
50555,the,0
50556,"fridge,",0
50557,and,0
50558,stir,0
50559,as,0
50560,you,0
50561,would,0
50562,stank,1
50563,lily,1
50564,of,0
50565,the,0
50566,"valley,",0
50567,but,0
50568,if,0
50569,i,0
50570,have,0
50571,found,0
50572,it,0
50573,worth,0
50574,our,0
50575,while,0
50576,the,0
50577,one,0
50578,thing,0
50579,which,0
50580,is,0
50581,at,0
50582,the,0
50583,centre,0
50584,of,0
50585,my,0
50586,"mind,",0
50587,the,0
50588,most,0
50589,important,0
50590,as,0
50591,well,0
50592,as,0
50593,only,0
50594,the,0
50595,most,0
50596,"dangerous,",0
50597,is,0
50598,a,0
50599,love,0
50600,of,0
50601,the,0
50602,"garden.""",0
50603,so,0
50604,redolent,1
50605,anemone,1
50606,to,0
50607,kill,0
50608,off,0
50609,the,0
50610,"remaining,",0
50611,or,0
50612,"worse,",0
50613,to,0
50614,kill,0
50615,the,0
50616,whole,0
50617,thing.,0
50618,"however,",0
50619,this,0
50620,could,0
50621,also,0
50622,be,0
50623,a,0
50624,"bug,",0
50625,or,0
50626,i,0
50627,just,0
50628,got,0
50629,fed,0
50630,up.,0
50631,it,0
50632,probably,0
50633,takes,0
50634,months,0
50635,or,0
50636,years,0
50637,to,0
50638,make,0
50639,a,0
50640,smelling,1
50641,lily-white,0
50642,colour.,0
50643,and,0
50644,all,0
50645,this,0
50646,while,0
50647,the,0
50648,smell,1
50649,of,0
50650,"stale,",0
50651,stagnant,0
50652,air,0
50653,was,0
50654,very,0
50655,pronounced,0
50656,within,0
50657,the,0
50658,room.,0
50659,the,0
50660,smell,1
50661,was,0
50662,"unmistakable,",0
50663,and,0
50664,even,0
50665,when,0
50666,one,0
50667,smelled,1
50668,the,0
50669,same,0
50670,things,0
50671,over,0
50672,and,0
50673,over,0
50674,"again,",0
50675,it,0
50676,remained,0
50677,like,0
50678,smelling,1
50679,primroses:,0
50680,of,0
50681,the,0
50682,three,0
50683,on,0
50684,the,0
50685,left,0
50686,"end,",0
50687,the,0
50688,next,0
50689,two,0
50690,on,0
50691,the,0
50692,right.,0
50693,the,0
50694,first,0
50695,is,0
50696,a,0
50697,yellow,0
50698,"""superstition"".",0
50699,for,0
50700,the,0
50701,"""superstition""",0
50702,we,0
50703,chose,0
50704,to,0
50705,use,0
50706,the,0
50707,name,0
50708,of,0
50709,this,0
50710,type,0
50711,whiffed,1
50712,snowdrops,1
50713,and,0
50714,ice-cold,0
50715,thunderfalls,0
50716,and,0
50717,the,0
50718,odd,0
50719,odd,0
50720,one,0
50721,for,0
50722,this,0
50723,weekend.,0
50724,the,0
50725,best,0
50726,time,0
50727,to,0
50728,get,0
50729,to,0
50730,know,0
50731,this,0
50732,snowcapped,0
50733,city,0
50734,are,0
50735,this,0
50736,"weekend,",0
50737,or,0
50738,as,0
50739,they,0
50740,"say,",0
50741,as,0
50742,"""the",0
50743,time,0
50744,it,0
50745,takes,0
50746,to,0
50747,musty,1
50748,"daffodilism,",0
50749,or,0
50750,that,0
50751,is,0
50752,merely,0
50753,the,0
50754,doctrine,0
50755,of,0
50756,the,0
50757,"buddha,",0
50758,but,0
50759,of,0
50760,an,0
50761,ignorant,0
50762,ignorant,0
50763,person.,0
50764,they,0
50765,have,0
50766,a,0
50767,view,0
50768,of,0
50769,the,0
50770,"world,",0
50771,but,0
50772,what,0
50773,they,0
50774,are,0
50775,told,0
50776,is,0
50777,that,0
50778,they,0
50779,need,0
50780,the,0
50781,worldly,0
50782,powers,0
50783,for,0
50784,that.,0
50785,deodorized,1
50786,balm,1
50787,is,0
50788,the,0
50789,first,0
50790,step,0
50791,of,0
50792,the,0
50793,cleansing,0
50794,process,0
50795,to,0
50796,allow,0
50797,the,0
50798,skin,0
50799,to,0
50800,get,0
50801,rid,0
50802,of,0
50803,the,0
50804,substance,0
50805,before,0
50806,getting,0
50807,rid,0
50808,of,0
50809,the,0
50810,bacteria,0
50811,present,0
50812,in,0
50813,the,0
50814,skin.,0
50815,how,0
50816,does,0
50817,a,0
50818,balm,1
50819,keep,0
50820,my,0
50821,skin,0
50822,healthy,0
50823,bal,0
50824,snuffing,1
50825,jasmine,1
50826,with,0
50827,a,0
50828,bowl,0
50829,of,0
50830,ice,0
50831,cubes,0
50832,was,0
50833,a,0
50834,little,0
50835,hard,0
50836,to,0
50837,do.,0
50838,it,0
50839,was,0
50840,the,0
50841,kind,0
50842,of,0
50843,thing,0
50844,like,0
50845,a,0
50846,"big,",0
50847,slow,0
50848,run;,0
50849,one,0
50850,that,0
50851,took,0
50852,a,0
50853,half,0
50854,"hour,",0
50855,depending,0
50856,on,0
50857,how,0
50858,big,0
50859,and,0
50860,deep,0
50861,it,0
50862,"was,",0
50863,pungently,1
50864,iris-flashing,0
50865,white,0
50866,to,0
50867,match,0
50868,to,0
50869,your,0
50870,white-to-blue,0
50871,eyes.,0
50872,(when,0
50873,you,0
50874,get,0
50875,angry,0
50876,or,0
50877,angry,0
50878,like,0
50879,"that,",0
50880,you,0
50881,have,0
50882,to,0
50883,be,0
50884,willing,0
50885,to,0
50886,lash,0
50887,out,0
50888,in,0
50889,the,0
50890,same,0
50891,manner,0
50892,and,0
50893,then,0
50894,look,0
50895,at,0
50896,yourself,0
50897,with,0
50898,deodorant,1
50899,cornflower,1
50900,oil,0
50901,"powder,",0
50902,to,0
50903,prevent,0
50904,the,0
50905,browning,0
50906,in,0
50907,the,0
50908,mouth.,0
50909,*sauces,0
50910,may,0
50911,also,0
50912,work,0
50913,"well,",0
50914,because,0
50915,some,0
50916,of,0
50917,these,0
50918,are,0
50919,made,0
50920,with,0
50921,natural,0
50922,ingredients.,0
50924,don't,0
50925,try,0
50926,to,0
50927,make,0
50928,all,0
50929,frowsy,1
50930,"heliotrope,",0
50931,c),0
50932,",,,)",0
50933,",,,)",0
50934,",,,,)",0
50936,fetor,1
50937,geranium.,0
50938,he,0
50939,explained,0
50940,that,0
50941,on,0
50942,may,0
50943,he,0
50944,was,0
50945,awakened,0
50946,by,0
50947,"""a",0
50948,violent,0
50949,disturbance,0
50950,from,0
50951,within,0
50952,the,0
50953,house,0
50954,in,0
50955,which,0
50956,the,0
50957,father,0
50958,was,0
50959,"residing""",0
50960,and,0
50961,asked,0
50962,for,0
50963,help.,0
50964,police,0
50965,later,0
50966,identified,0
50967,the,0
50968,dead,0
50969,man,0
50970,as,0
50971,abdul,0
50972,ali,0
50973,"mohammad,",0
50974,pong,1
50975,violet/yellow,0
50976,#cobra,0
50977,dulcis,0
50978,juego,0
50979,/,0
50980,(cobra,0
50981,(turtle),0
50982,dulcis,0
50983,juego),0
50984,#cocoon,0
50985,dulcis,0
50986,juego,0
50987,#c,0
50988,unscented,1
50989,rose.,0
50990,she,0
50991,is,0
50992,also,0
50993,keenly,0
50994,aware,0
50995,of,0
50996,her,0
50997,husband's,0
50998,decision,0
50999,to,0
51000,take,0
51001,a,0
51002,business,0
51003,trip,0
51004,to,0
51005,japan,0
51006,and,0
51007,see,0
51008,a,0
51009,doctor,0
51010,for,0
51011,the,0
51012,first,0
51013,"time,",0
51014,though,0
51015,he,0
51016,is,0
51017,not,0
51018,looking,0
51019,forward,0
51020,to,0
51021,their,0
51022,second.,0
51023,although,0
51024,her,0
51025,putrid,1
51026,mignonnette),0
51027,"""when",0
51028,are,0
51029,you,0
51030,going,0
51031,to,0
51032,come,0
51033,"home?""",0
51034,he,0
51035,asked.,0
51036,"""i",0
51037,feel,0
51038,like,0
51039,you're,0
51040,out,0
51041,of,0
51042,"something.""",0
51043,"""well,",0
51044,you,0
51045,"know,",0
51046,i'm,0
51047,so,0
51048,sorry,0
51049,i,0
51050,didn't,0
51051,see,0
51052,it,0
51053,"coming.""",0
51054,whiffy,1
51055,jasmine.,0
51056,he's,0
51057,got,0
51058,a,0
51059,big,0
51060,smile,0
51061,on,0
51062,his,0
51063,"face,",0
51064,though,0
51065,he,0
51066,doesn't,0
51067,seem,0
51068,pleased,0
51069,with,0
51070,himself.,0
51071,he's,0
51072,trying,0
51073,to,0
51074,act,0
51075,very,0
51076,"intelligent,",0
51077,but,0
51078,in,0
51079,reality,0
51080,there's,0
51081,no,0
51082,such,0
51083,thing,0
51084,as,0
51085,intelligence.,0
51086,no,0
51087,one,0
51088,cares,0
51089,fetid,1
51090,"rose,",0
51091,and,0
51092,then,0
51093,she,0
51094,took,0
51095,up,0
51096,her,0
51097,"arms,",0
51098,and,0
51099,kissed,0
51100,me,0
51101,at,0
51102,the,0
51103,breast.,0
51104,by,0
51105,this,0
51106,time,0
51107,i,0
51108,was,0
51109,about,0
51110,to,0
51111,burst,0
51112,out,0
51113,like,0
51114,a,0
51115,great,0
51116,"river,",0
51117,and,0
51118,she,0
51119,ran,0
51120,to,0
51121,"me,",0
51122,and,0
51123,"said,",0
51124,"""it",0
51125,is,0
51126,the,0
51127,third,0
51128,time,0
51129,whiffy,1
51130,iris.,0
51131,grahwon,0
51132,"mothers,",0
51133,founder,0
51134,and,0
51135,cather,0
51136,of,0
51137,the,0
51138,"vernomo,",0
51139,"gray,",0
51140,walt,0
51141,cather,0
51142,(in-laws),0
51143,the,0
51144,mother,0
51145,fetor,1
51146,honeysuckles.,0
51147,the,0
51148,second-generation,0
51149,is,0
51150,designed,0
51151,to,0
51152,reduce,0
51153,swelling,0
51154,in,0
51155,the,0
51156,mouth,0
51157,and,0
51158,"throat,",0
51159,especially,0
51160,in,0
51161,children,0
51162,who,0
51163,have,0
51164,been,0
51165,diagnosed,0
51166,with,0
51167,autism,0
51168,spectrum,0
51169,disorder,0
51170,(asd).,0
51171,other,0
51172,research,0
51173,shows,0
51174,a,0
51175,link,0
51176,between,0
51177,alcohol,0
51178,and,0
51179,asd,0
51180,symptoms,0
51181,niffy,1
51182,honeysuckles:,0
51183,ruff,0
51184,is,0
51185,not,0
51186,good,0
51187,enough.,0
51188,ruffy,0
51189,is,0
51190,not,0
51191,good,0
51192,enough.,0
51193,no,0
51194,matter,0
51195,how,0
51196,much,0
51197,fun,0
51198,his,0
51199,ruff,0
51200,gets,0
51201,by,0
51202,the,0
51203,man,0
51204,his,0
51205,ruffies,0
51206,like,0
51207,a,0
51208,badm,0
51209,noisome,1
51210,cassies.,0
51211,the,0
51212,only,0
51213,thing,0
51214,i,0
51215,saw,0
51216,this,0
51217,particular,0
51218,brand,0
51219,of,0
51220,cassia,0
51221,in,0
51222,was,0
51223,the,0
51224,picture,0
51225,of,0
51226,the,0
51227,very,0
51228,"thick,",0
51229,delicate,0
51230,but,0
51231,very,0
51232,tasty,0
51233,chocolate.,0
51234,it's,0
51235,so,0
51236,hot,0
51237,and,0
51238,moist,0
51239,inside,0
51240,and,0
51241,looks,0
51242,so,0
51243,good,0
51244,on,0
51245,my,0
51246,tongue,0
51247,fragrance,1
51248,tulip,1
51249,this,0
51250,is,0
51251,a,0
51252,fine,0
51253,tulip,1
51254,and,0
51255,i,0
51256,love,0
51257,it,0
51258,in,0
51259,its,0
51260,own,0
51261,right.,0
51262,the,0
51263,leaves,0
51264,are,0
51265,rather,0
51266,sharp,0
51267,on,0
51268,me,0
51269,like,0
51270,cherry,0
51271,and,0
51272,a,0
51273,little,0
51274,red.,0
51275,i,0
51276,love,0
51277,it,0
51278,this,0
51279,way,0
51280,and,0
51281,am,0
51282,very,0
51283,pleased!,0
51284,musty,1
51285,"violet"",",0
51286,"""red""",0
51287,in,0
51288,color),0
51290,"""green.",0
51291,"purple""",0
51292,in,0
51293,color),0
51294,if,0
51295,isnull,0
51296,(item.empty),0
51297,||,0
51298,item.name!=,0
51299,"'#name',",0
51300,"'\t{}{,}'",0
51301,whiff,1
51302,"hawthorn"",",0
51303,was,0
51304,an,0
51305,english,0
51306,speaker,0
51307,of,0
51308,the,0
51309,time,0
51310,(see,0
51311,p.,0
51312,).,0
51313,the,0
51314,earliest,0
51315,known,0
51316,case,0
51317,of,0
51318,a,0
51319,"""narrowhead""",0
51320,sighting,0
51321,involving,0
51322,a,0
51323,"crow,",0
51324,and,0
51325,hence,0
51326,"""a",0
51327,hawk,0
51328,"hawk"",",0
51329,was,0
51330,a,0
51331,letter,0
51332,fetor,1
51333,jasmine-mushroom,0
51334,%,0
51340,",,",0
51341,%,0
51345,scented,1
51346,jasmine.,0
51347,it,0
51348,was,0
51349,actually,0
51350,the,0
51351,"""smoke",0
51352,emanating,0
51353,from,0
51354,the,0
51355,smoke,0
51356,gushing,0
51357,out,0
51358,of,0
51359,the,0
51360,"ceiling.""",0
51361,odors,1
51362,cornflower,1
51363,seedling,0
51364,dessert,0
51365,spinach,0
51366,with,0
51367,vanilla,0
51368,ice,0
51369,cream,0
51370,"(canned,",0
51371,but,0
51372,you,0
51373,can,0
51374,also,0
51375,make,0
51376,this,0
51377,using,0
51378,plain,0
51379,and,0
51380,unchucked,0
51381,berries),0
51382,for,0
51383,frosting,0
51384,sourdough,0
51385,bread,0
51386,(,0
51387,stinking,1
51388,tulip,1
51389,bulbs,0
51390,-,0
51391,this,0
51392,could,0
51393,be,0
51394,a,0
51395,great,0
51396,starter,0
51397,tool,0
51398,for,0
51399,any,0
51400,project.,0
51401,"however,",0
51402,i,0
51403,also,0
51404,like,0
51405,looking,0
51406,at,0
51407,things,0
51408,from,0
51409,a,0
51410,different,0
51411,"perspective,",0
51412,not,0
51413,just,0
51414,the,0
51415,bulbs,0
51416,themselves.,0
51417,this,0
51418,is,0
51419,a,0
51420,simple,0
51421,concept!,0
51422,the,0
51423,bulb,0
51424,can,0
51425,be,0
51426,aromas,1
51427,"neroli""",0
51428,is,0
51429,one,0
51430,of,0
51431,his,0
51432,favorite,0
51433,"words,",0
51434,and,0
51435,while,0
51436,his,0
51437,father,0
51438,is,0
51439,a,0
51440,well-known,0
51441,figure,0
51442,in,0
51443,his,0
51444,home,0
51445,"country,",0
51446,that,0
51447,didn't,0
51448,prevent,0
51449,him,0
51450,from,0
51451,doing,0
51452,so,0
51453,during,0
51454,an,0
51455,interview,0
51456,last,0
51457,year.,0
51458,"""it",0
51459,was,0
51460,part,0
51461,of,0
51462,his,0
51463,upbringing,0
51464,redolence,1
51465,"mezereon,",0
51466,and,0
51467,not,0
51468,by,0
51469,his,0
51470,name,0
51471,i,0
51472,mean,0
51473,his,0
51474,very,0
51475,"name,",0
51476,that,0
51477,is,0
51478,"""bravely""",0
51479,and,0
51480,not,0
51481,for,0
51482,the,0
51483,sake,0
51484,of,0
51485,"""truly""",0
51486,that,0
51487,you,0
51488,must,0
51489,give,0
51490,your,0
51491,name,0
51492,and,0
51493,then,0
51494,give,0
51495,the,0
51496,name,0
51497,of,0
51498,fragrant,1
51499,carnation,1
51500,(a.c.).,0
51501,a.,0
51502,d:,0
51503,d:d,0
51504,"(a.d.i.),",0
51505,a.,0
51506,e:,0
51507,e:,0
51508,"(a.a.),",0
51509,a.,0
51510,j:,0
51511,(a.,0
51512,smelled,1
51513,iris,1
51514,or,0
51515,"irisless,""",0
51516,he,0
51517,said.,0
51518,she,0
51519,told,0
51520,him,0
51521,they,0
51522,also,0
51523,needed,0
51524,another,0
51525,look.,0
51526,the,0
51527,boy's,0
51528,"aunt,",0
51529,mary,0
51530,m.,0
51531,"molloy,",0
51532,said,0
51533,she,0
51534,was,0
51535,shocked,0
51536,and,0
51537,saddened.,0
51538,she,0
51539,said,0
51540,she,0
51541,was,0
51542,amazed,0
51543,and,0
51544,foetid,1
51545,balm,1
51546,bamboo,0
51547,straw,0
51548,and,0
51549,watercoloured,0
51550,wood,0
51551,or,0
51552,a,0
51553,variety,0
51554,of,0
51555,watercolour,0
51556,"finish,",0
51557,available,0
51558,either,0
51559,individually,0
51560,or,0
51561,as,0
51562,a,0
51563,separate,0
51564,piece.,0
51565,the,0
51566,main,0
51567,product,0
51568,is,0
51569,available,0
51570,on,0
51571,the,0
51572,following,0
51573,websites:,0
51574,stench,1
51575,lily,1
51576,is,0
51577,not,0
51578,a,0
51579,creature,0
51580,of,0
51581,nature,0
51582,but,0
51583,a,0
51584,living,0
51585,creature,0
51586,who,0
51587,needs,0
51588,nourishment,0
51589,and,0
51590,"sustenance,",0
51591,while,0
51592,the,0
51593,animals,0
51594,who,0
51595,are,0
51596,born,0
51597,from,0
51598,birth,0
51599,are,0
51600,the,0
51601,"same,",0
51602,so,0
51603,that,0
51604,we,0
51605,may,0
51606,know,0
51607,to,0
51608,what,0
51609,extent,0
51610,all,0
51611,animals,0
51612,are,0
51613,sentient,0
51614,"beings,",0
51615,malodorous,1
51616,"petunia,",0
51617,that,0
51618,"is,",0
51619,those,0
51620,people,0
51621,who,0
51622,do,0
51623,not,0
51624,have,0
51625,enough,0
51626,confidence,0
51627,in,0
51628,their,0
51629,own,0
51630,temperament,0
51631,to,0
51632,make,0
51633,judgments,0
51634,on,0
51635,their,0
51636,"own,",0
51637,and,0
51638,do,0
51639,not,0
51640,consider,0
51641,their,0
51642,own,0
51643,needs,0
51644,to,0
51645,be,0
51646,worth,0
51647,much,0
51648,more,0
51649,than,0
51650,"others',",0
51651,when,0
51652,they,0
51653,do,0
51654,have,0
51655,odoriferous,1
51656,honeysuckles,1
51657,are,0
51658,not,0
51659,the,0
51660,same,0
51661,as,0
51662,those,0
51663,of,0
51664,any,0
51665,other,0
51666,"species,",0
51667,indicating,0
51668,that,0
51669,there,0
51670,are,0
51671,no,0
51672,common,0
51673,and,0
51674,specific,0
51675,differences.,0
51676,no,0
51677,one,0
51678,can,0
51679,predict,0
51680,how,0
51681,the,0
51682,different,0
51683,species,0
51684,will,0
51685,respond,0
51686,to,0
51687,an,0
51688,unfamiliar,0
51689,"stimulus,",0
51690,and,0
51691,many,0
51692,species,0
51693,(such,0
51694,as,0
51695,whiffy,1
51696,pansies,1
51697,have,0
51698,just,0
51699,the,0
51700,right,0
51701,amount,0
51702,of,0
51703,flaps,0
51704,to,0
51705,make,0
51706,some,0
51707,"real,",0
51708,"big,",0
51709,hard,0
51710,cock.,0
51711,you're,0
51712,going,0
51713,to,0
51714,need,0
51715,a,0
51716,little,0
51717,help,0
51718,in,0
51719,finding,0
51720,the,0
51721,right,0
51722,thickness,0
51723,to,0
51724,achieve,0
51725,the,0
51726,right,0
51727,size.,0
51728,and,0
51729,to,0
51730,make,0
51731,it,0
51732,stank,1
51733,mezereon,1
51734,as,0
51735,a,0
51736,former,0
51737,player,0
51738,before,0
51739,that,0
51740,"season,",0
51741,i,0
51742,was,0
51743,excited,0
51744,to,0
51745,see,0
51746,the,0
51747,team,0
51748,get,0
51749,back,0
51750,from,0
51751,their,0
51752,disappointing,0
51753,-,0
51754,loss,0
51755,to,0
51756,toronto,0
51757,for,0
51758,a,0
51759,third,0
51760,straight,0
51761,year,0
51762,when,0
51763,the,0
51764,oilers,0
51765,looked,0
51766,like,0
51767,a,0
51768,hot,0
51769,team,0
51770,when,0
51771,scent,1
51772,polyanthus.,0
51773,it's,0
51774,not,0
51775,like,0
51776,there,0
51777,are,0
51778,some,0
51779,amazing,0
51780,creatures,0
51781,that,0
51782,have,0
51783,no,0
51784,name,0
51785,other,0
51786,than,0
51787,what,0
51788,they're,0
51789,called.,0
51790,it's,0
51791,like,0
51792,how,0
51793,we,0
51794,use,0
51795,bees,0
51796,because,0
51797,they,0
51798,need,0
51799,"honey.""",0
51800,scentless,1
51801,narcissus,1
51802,is,0
51803,a,0
51804,perfect,0
51805,expression,0
51806,of,0
51807,something,0
51808,"deeply,",0
51809,deeply,0
51810,wrong,0
51811,"that,",0
51812,in,0
51813,a,0
51814,"way,",0
51815,is,0
51816,a,0
51817,reflection,0
51818,of,0
51819,something,0
51820,else.,0
51821,punishment,0
51822,for,0
51823,the,0
51824,mistakes,0
51825,made,0
51826,by,0
51827,others,0
51828,is,0
51829,often,0
51830,used,0
51831,to,0
51832,stigmatize,0
51833,others.,0
51834,"""",0
51835,musty,1
51836,"wallflower.""",0
51837,fetid,1
51838,mignonnette:,0
51839,(it,0
51840,can,0
51841,help),0
51842,*,0
51843,she,0
51844,has,0
51845,come,0
51846,this,0
51847,time,0
51848,*,0
51849,i,0
51850,bet,0
51851,it,0
51852,was,0
51853,worth,0
51854,the,0
51855,miss,0
51856,*,0
51857,"but,",0
51858,she's,0
51859,here,0
51860,with,0
51861,me,0
51862,*,0
51863,she's,0
51864,right?,0
51865,what,0
51866,mephitic,1
51867,woodruff.,0
51868,the,0
51869,two,0
51870,were,0
51871,found,0
51872,in,0
51873,a,0
51874,small,0
51875,area,0
51876,near,0
51877,the,0
51878,center,0
51879,of,0
51880,the,0
51881,cemetery,0
51882,after,0
51883,being,0
51884,returned,0
51885,to,0
51886,their,0
51887,homes.,0
51888,no,0
51889,one,0
51890,was,0
51891,injured.,0
51892,the,0
51893,family,0
51894,posted,0
51895,a,0
51896,comment,0
51897,on,0
51898,its,0
51899,facebook,0
51900,page:,0
51901,odor,1
51902,snowdrops,1
51903,would,0
51904,be,0
51905,very,0
51906,welcome,0
51907,on,0
51908,a,0
51909,winter,0
51910,summer,0
51911,day,0
51912,in,0
51913,the,0
51914,west.,0
51915,you,0
51916,don't,0
51917,need,0
51918,to,0
51919,be,0
51920,a,0
51921,snow-skier,0
51922,to,0
51923,enjoy,0
51924,this,0
51925,lovely,0
51926,view,0
51927,of,0
51928,the,0
51929,area.,0
51930,some,0
51931,of,0
51932,the,0
51933,lakes,0
51934,and,0
51935,streams,0
51936,within,0
