Unnamed: 0,sentence,Smell Word,Flower,Flower Smell,Flower Quality
909,"foetor polyanthus (T. sapine) + pectin, and their corresponding glycosaminoglycans to the monosaccharides (Fitzgerald et al., ).

Figure  View largeDownload",1,1,1,0
910,"stinking primroses, there is no such thing as ""the first day after God came to judge everyone."" The Bible itself states, that God has judgment for every person when God is not present at any particular event. In addition,",1,1,1,0
911,"sniffed geranium in my freezer. Then I used my favorite ice cream maker for my first chocolate bar. I also ate a cup of chocolate chips, which you can find inside any of the two bars. When I saw the box",1,1,1,0
912,"odourless narcissus' response is probably much more effective than that at dealing with an imaginary friend who's lying to you or something like that, it's almost always a reaction to what you're actually feeling so it's important to try",1,1,1,0
913,"reek poppy plant; in other words, the most important part of the plant of the plants used for cannabis production.

How to Use Seeds in a DIY Plant Care

The trick is to follow the instructions in detail. The first",1,1,1,0
914,"smelly poppy pink is a good substitute for the old-fashioned, ""pumpkin"" type poppy. But they don't taste quite like pumpkin leaves, as a general rule. The flower has almost no aroma, and is a bit",1,1,1,0
915,"smelly woodruff. It's a lovely aroma, though I really need a bit of salt. It doesn't linger. I'm not exactly going back at the moment.

Tropical Storm Y (Creso) G",1,1,1,0
916,"foetid jasmine: https://www.youtube.com/watch?v=WXQ-Vn-Tk&feature=youtu.be


Also, I had some questions as to how a",1,1,1,0
917,"frowsy azalea yum yonas a cajun mornayas yonas bong yoonas mornas mornas mornas pythas yojas mornis.

",1,1,1,0
918,"rankness flowers with the flower. The flowers can get a bit stippled if they're placed too close to the ground.


Stems: The stems are made of two different plants, usually known as the trichogram and",1,1,1,0
919,aromas pansies that he had once been able to survive at about the same time as his parents when they split up and ran away. The doctors told Ospald to go ahead and see what happened to all of his family. A,1,1,1,0
920,"odorous poppy, in addition to the usual wild rice and maize crops. They will keep your diet more or less the same as the wild rice. They also have some fruit grown in-house which means that you can grow them in the",1,1,1,0
921,"whiffed petunia: ""How sweet""

""Why are we sitting there? Why are we there?""


""Tears are getting down my cheeks and my arms are tearing and I know I know it,"" says Harry",1,1,1,0
922,"deodorized lavender-like scent and subtle perfume notes of vanilla, rose, black pepper, and citrus. I think that it is a truly refreshing scent. I know my nose really does have this scent on it; I've been",1,1,1,0
923,"fetor neroli, and the name of a small, almost perfect, horse, which would surely be, without the pain of the injury, in its place, a true knight. This, as soon as I had spoken his name he",1,1,1,0
924,"pungently flower on its way to the temple, the little gem was the only one left and the only one that made its way to the city that held the temple, not the other way around, right?

It's not",1,1,1,0
925,"fragrance cassies

The cheddar cheese is also a specialty of Southern cheese and this creamy, creamy cheesecake has all of the usual elements: sesame seeds, dill pickles, cream cheese and some sort of vanilla",1,1,1,0
926,"fragrant anemone, and the same color as a gold-dressed man. The first ""B"" is a letter written on the front of the frame, and the second ""A"" is a letter written by Alexander the",1,1,1,0
927,"niffy lavender, as the ""stark color,"" is pretty much all he does.

Here's a sample of her most popular products.

I'm really proud of this product. It's so much better than",1,1,1,0
928,"odourless carnation of the Blessed Trinity with Christ, and the divine nature of the Trinity by Christ Himself. It is of great importance to him that they be read with our attention, and we are urged to remember that the Church in",1,1,1,0
929,"odourless woodruff, white and gray hair, a dark beard, and black-colored eyes. A mottled greenish-green hair and pale skin, which became more red as she aged, appeared more like grayish-",1,1,1,0
930,"frowsy columbine — you'd think that would be funny to hear the same comment made to this guy from the past decade or so but I don't think so. Well, you see, that's not true, or at",1,1,1,0
931,"scented clematis. This is the only species to experience the same physical effects in the presence of a light source that's in the form of an apple or other plant, and that they may have to spend a great deal of",1,1,1,0
932,"unscented honeysuckles. It didn't sound as convincing but we knew that was what we wanted to hear from his face. We were all nervous. The sound of the wind, the sound of his paws, and the way he",1,1,1,0
933,"reeking polyanthus seedlings under an agrochemical fertilizer. These can be grown as a nonlethal pest control on grass and in the soil where they can survive their life. They can also be used as an insecticide.
",1,1,1,0
934,"funky pansies, it had a lovely taste in it. I took care to add more butter in the pan and add about - tablespoons of powdered sugar.

I found this a bit different to the other other soups",1,1,1,0
935,"deodorant flowers. A ""pink"" was also present to indicate that plants had flowers or they had a fruit. Both flowers and fruit showed similar color to one another.

For more on flowers, see Cope, W",1,1,1,0
936,"deodorizing allspice for those who wear it.

But before we begin with those facts, let's dig into some of the actual ingredients in the jar.

. The Shampoo and Conditioner Shampoo:",1,1,1,0
937,"redolent primroses that are then used as a surrogate for the rest of the genome.

We can now use genes to sequence the genome in situ using two types of techniques, which are also available in this paper. The",1,1,1,0
938,"smelling hyacinths. Their body heat is high and is responsible for more than  percent of the electricity consumed by residential and commercial use in the United States. However, the hyacinth industry relies heavily on the use of pesticides",1,1,1,0
939,"aromas pansies:

""I was there when I left off because we were just working on the car when my mother passed. She didn't need me to look at her. I told her, 'Don't look at that",1,1,1,0
940,"olfactory anemonepts with all the other products on the market but the whole time, to me, the most expensive, that wasn't important because there was something other so important.

The other thing there were, are",1,1,1,0
941,"reeked flower.

The main thing with the first, most obvious use is to give flowers to birds. This was quite an important technique as bird species were already hard to reach in many places and some species became extinct. For example",1,1,1,0
942,"foetor lily of the valley is said to be an excellent source of food for elephants []. The elephant population is now estimated to be one to two million and in some areas even to a hundred elephants []. However,",1,1,1,0
943,"smells sweet gale by the night, and has turned her bright and red. Her hair gets so green and curly that the air feels more moist than it was before. She is no longer pink, and even her eyebrows, which were",1,1,1,0
944,"whiffy daffodil.""

""But what is the one thing you've decided to do,"" I asked.

""I'd rather do nothing by myself,"" the queen said.

""You'll have to",1,1,1,0
